gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity,,,,,
2022-02-24 11:56:15 +07,2022-02-24 11:56:15 +07,0,0.918,1133110886,29,56,1015,133910,0,50.75,1.55,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-24 12:06:15 +07,2022-02-24 12:06:15 +07,0,2.459,1104936960,29,56,1015,133982,0,49.580002,1.55,0,0,1,4.6,7.1,0,0,0,0,,,,,
2022-02-24 12:16:15 +07,2022-02-24 12:16:15 +07,0,2.138,1135211315,30,55,1015,137828,0,51.07,1.59,0,0,1,4.4,7.4,0,0,0,0,,,,,
2022-02-24 12:26:15 +07,2022-02-24 12:26:15 +07,0,3.563,1110546842,29,56,1015,137730,0,52.360001,1.57,0,0,1,4.2,6.3,0,0,0,0,,,,,
2022-02-24 12:36:15 +07,2022-02-24 12:36:15 +07,0,0.957,1135489843,30,56,1015,139587,0,51.830002,1.59,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-24 12:46:15 +07,2022-02-24 12:46:15 +07,0,2.689,1099274650,30,55,1015,137757,0,52.509998,1.53,0,0,1,4.5,7.1,0,0,0,0,,,,,
2022-02-24 12:56:15 +07,2022-02-24 12:56:15 +07,0,1.623,1132786483,30,56,1014,140256,0,54.029999,1.53,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-24 13:06:15 +07,2022-02-24 13:06:15 +07,0,0.878,1133651558,30,55,1014,138051,0,53.209999,1.5,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-24 13:16:15 +07,2022-02-24 13:16:15 +07,0,3.823,1134834483,30,54,1014,130090,0,50.599998,1.45,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-24 13:26:15 +07,2022-02-24 13:26:15 +07,0,2.801,1112434278,30,54,1014,128439,0,49.060001,1.38,0,0,1,3.8,7.1,0,0,0,0,,,,,
2022-02-24 13:36:15 +07,2022-02-24 13:36:15 +07,0,2.105,1109550694,30,54,1014,108438,0,44.32,1.23,0,0,1,4.2,7.5,0,0,0,0,,,,,
2022-02-24 13:46:15 +07,2022-02-24 13:46:15 +07,0,1.855,1133762970,30,54,1014,139247,0,52.099998,1.42,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-24 13:56:15 +07,2022-02-24 13:56:15 +07,0,0.888,1134067712,30,54,1013,124289,0,47.369999,1.3,0,0,1,3.9,6.8,0,0,0,0,,,,,
2022-02-24 14:06:15 +07,2022-02-24 14:06:15 +07,0,0.732,1083808154,30,53,1013,125155,0,46.959999,1.24,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-24 14:16:15 +07,2022-02-24 14:16:15 +07,0,1.87,1109209907,31,52,1013,117194,0,43.310001,1.15,0,0,1,4,6.8,0,0,0,0,,,,,
2022-02-24 14:26:15 +07,2022-02-24 14:26:15 +07,0,0.281,0,31,52,1013,116319,0,43.389999,1.12,0,0,1,4,7,0,0,0,0,,,,,
2022-02-24 14:36:15 +07,2022-02-24 14:36:15 +07,0,2.316,1115160576,31,52,1013,115266,0,42.59,1.06,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-24 14:46:15 +07,2022-02-24 14:46:15 +07,0,1.665,1134018560,31,52,1013,105823,0,39.09,0.96,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-24 14:56:15 +07,2022-02-24 14:56:15 +07,0,1.748,1122225357,31,52,1012,102244,0,37.040001,0.88,0,0,1,4.2,6.7,0,0,0,0,,,,,
2022-02-24 15:06:15 +07,2022-02-24 15:06:15 +07,0,1.186,1134608384,31,53,1012,96006,0,34.57,0.8,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-24 15:16:15 +07,2022-02-24 15:16:15 +07,0,1.338,1133441843,31,53,1012,90615,0,32.779999,0.73,0,0,1,3.5,6.9,0,0,0,0,,,,,
2022-02-24 15:26:15 +07,2022-02-24 15:26:15 +07,0,0.865,1134552678,31,54,1012,90454,0,31.540001,0.69,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-24 15:36:15 +07,2022-02-24 15:36:15 +07,0,2.983,1111621632,31,52,1012,84894,0,29.82,0.63,0,0,1,3.5,7.4,0,0,0,0,,,,,
2022-02-24 15:46:15 +07,2022-02-24 15:46:15 +07,0,0.238,0,31,52,1012,81913,0,28.76,0.58,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-24 15:56:15 +07,2022-02-24 15:56:15 +07,0,1.511,1134369178,31,52,1012,76076,0,25.84,0.5,0,0,1,3.7,6.9,0,0,0,0,,,,,
2022-02-24 16:06:15 +07,2022-02-24 16:06:15 +07,0,2.194,1132396544,32,51,1012,69311,0,23.709999,0.44,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-24 16:16:15 +07,2022-02-24 16:16:15 +07,0,1.133,1112775066,31,52,1012,63956,0,21.1,0.38,0,0,1,4.1,6.7,0,0,0,0,,,,,
2022-02-24 16:26:15 +07,2022-02-24 16:26:15 +07,0,0.722,1130397696,31,52,1012,59333,0,18.82,0.33,0,0,1,3.6,7.3,0,0,0,0,,,,,
2022-02-24 16:36:15 +07,2022-02-24 16:36:15 +07,0,2.239,1133022413,31,51,1012,51756,0,16.24,0.28,0,0,1,3.9,7.3,0,0,0,0,,,,,
2022-02-24 16:46:15 +07,2022-02-24 16:46:15 +07,0,0.347,1134772224,31,52,1012,46258,0,14.08,0.2,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-24 16:56:15 +07,2022-02-24 16:56:15 +07,0,2.517,1108921549,31,51,1012,41626,0,12.02,0.16,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-24 17:06:15 +07,2022-02-24 17:06:15 +07,0,1.521,1134067712,31,51,1012,34013,0,9.86,0.13,0,0,1,4.3,6.9,0,0,0,0,,,,,
2022-02-24 17:16:15 +07,2022-02-24 17:16:15 +07,0,2.655,1134900019,31,52,1012,26944,0,7.8,0.1,0,0,1,3.8,6.8,0,0,0,0,,,,,
2022-02-24 17:26:15 +07,2022-02-24 17:26:15 +07,0,0.863,1098960077,31,52,1012,21187,0,6.21,0.08,0,0,1,4.2,7.4,0,0,0,0,,,,,
2022-02-24 17:36:15 +07,2022-02-24 17:36:15 +07,0,1.274,1134152909,31,52,1012,8764,0,4.41,0.04,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-24 17:46:15 +07,2022-02-24 17:46:15 +07,0,1.821,1133884211,30,57,1012,6979,0,3.21,0.03,0,0,1,4,7,0,0,0,0,,,,,
2022-02-24 17:56:15 +07,2022-02-24 17:56:15 +07,0,1.456,1134025114,29,62,1012,4328,0,2.15,0.02,0,0,1,4.4,7.1,0,0,0,0,,,,,
2022-02-24 18:06:15 +07,2022-02-24 18:06:15 +07,0,1.629,1133851443,28,63,1012,2552,0,1.27,0.01,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-24 18:16:15 +07,2022-02-24 18:16:15 +07,0,0.543,1104098099,28,64,1012,1472,0,0.62,0,0,0,1,3.4,7.8,0,0,0,0,,,,,
2022-02-24 18:26:15 +07,2022-02-24 18:26:15 +07,0,1.784,1134778778,28,65,1012,446,0,0.21,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-24 18:36:15 +07,2022-02-24 18:36:15 +07,0,0.174,0,28,66,1012,71,0,0.05,0,0,0,1,4.2,7.3,0,0,0,0,,,,,
2022-02-24 18:46:15 +07,2022-02-24 18:46:15 +07,0,0.208,0,27,66,1013,0,0,0.03,0,0,0,1,4.4,6.9,0,0,0,0,,,,,
2022-02-24 18:56:15 +07,2022-02-24 18:56:15 +07,0,1.468,1135329280,27,66,1013,0,0,0.03,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-24 19:06:15 +07,2022-02-24 19:06:15 +07,0,0.322,1133589299,27,67,1013,0,0,0.04,0,0,0,1,3.9,7.3,0,0,0,0,,,,,
2022-02-24 19:16:15 +07,2022-02-24 19:16:15 +07,0,0.432,1133025690,27,67,1013,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-24 19:26:15 +07,2022-02-24 19:26:15 +07,0,0.211,0,27,68,1013,0,0,0.03,0,0,0,1,3.8,7.4,0,0,0,0,,,,,
2022-02-24 19:36:15 +07,2022-02-24 19:36:15 +07,0,1.615,1133225574,27,68,1013,0,0,0.03,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-24 19:46:15 +07,2022-02-24 19:46:15 +07,0,0.982,1134316749,27,67,1013,0,0,0.03,0,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-24 19:56:15 +07,2022-02-24 19:56:15 +07,0,0.426,1133169869,27,68,1014,0,0,0.03,0,0,0,1,3.8,6.4,0,0,0,0,,,,,
2022-02-24 20:06:15 +07,2022-02-24 20:06:15 +07,0,0.893,1133962854,27,66,1014,0,0,0.03,0,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-24 20:16:15 +07,2022-02-24 20:16:15 +07,0,1.706,1134267597,27,65,1014,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-24 20:26:15 +07,2022-02-24 20:26:15 +07,0,0.243,0,27,62,1014,0,0,0.02,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-24 20:36:15 +07,2022-02-24 20:36:15 +07,0,0.174,0,27,61,1014,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-24 20:46:15 +07,2022-02-24 20:46:15 +07,0,1.184,1107532186,27,61,1014,0,0,0.03,0,0,0,1,3.7,7,0,0,0,0,,,,,
2022-02-24 20:56:15 +07,2022-02-24 20:56:15 +07,0,0.331,1134293811,27,62,1014,0,0,0.02,0,0,0,1,4,6.9,0,0,0,0,,,,,
2022-02-24 21:06:15 +07,2022-02-24 21:06:15 +07,0,1.057,1102472806,26,62,1014,0,0,0.03,0,0,0,1,4.4,7.2,0,0,0,0,,,,,
2022-02-24 21:16:15 +07,2022-02-24 21:16:15 +07,0,0.46,1109655552,26,62,1014,0,0,0.02,0,0,0,1,3.9,7,0,0,0,0,,,,,
2022-02-24 21:26:15 +07,2022-02-24 21:26:15 +07,0,1.991,1111883776,26,62,1014,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-24 21:36:15 +07,2022-02-24 21:36:15 +07,0,1.556,1135768371,26,63,1014,0,0,0.03,0,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-24 21:46:15 +07,2022-02-24 21:46:15 +07,0,1.14,1114662502,26,63,1015,0,0,0.04,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-24 21:56:15 +07,2022-02-24 21:56:15 +07,0,1.002,1108187546,26,64,1015,0,0,0.03,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-24 22:06:15 +07,2022-02-24 22:06:15 +07,0,1.023,1118083482,26,64,1015,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-24 22:16:15 +07,2022-02-24 22:16:15 +07,0,0.233,0,26,65,1014,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-24 22:26:15 +07,2022-02-24 22:26:15 +07,0,1.124,1116497510,26,65,1014,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-24 22:36:15 +07,2022-02-24 22:36:15 +07,0,0.379,1118817485,25,65,1014,0,0,0.03,0,0,0,1,3.9,7.3,0,0,0,0,,,,,
2022-02-24 22:46:15 +07,2022-02-24 22:46:15 +07,0,1.307,1111883776,25,65,1014,0,0,0.03,0,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-24 22:56:15 +07,2022-02-24 22:56:15 +07,0,0.278,0,25,65,1014,0,0,0.03,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-24 23:06:15 +07,2022-02-24 23:06:15 +07,0,0.961,1114610074,25,64,1014,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-24 23:16:15 +07,2022-02-24 23:16:15 +07,0,0.214,0,25,65,1014,0,0,0.04,0,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-24 23:26:15 +07,2022-02-24 23:26:15 +07,0,0.055,0,25,66,1014,0,0,0.03,0,0,0,1,3.8,7,0,0,0,0,,,,,
2022-02-24 23:36:15 +07,2022-02-24 23:36:15 +07,0,0.204,0,25,66,1014,0,0,0.03,0,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-24 23:46:15 +07,2022-02-24 23:46:15 +07,0,0.064,0,25,67,1014,0,0,0.03,0,0,0,1,3.9,7.2,0,0,0,0,,,,,
2022-02-24 23:56:15 +07,2022-02-24 23:56:15 +07,0,0.055,0,25,67,1014,0,0,0.03,0,0,0,1,4.3,7.1,0,0,0,0,,,,,
2022-02-25 00:06:15 +07,2022-02-25 00:06:15 +07,0,0.09,0,24,68,1014,0,0,0.04,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-25 00:16:15 +07,2022-02-25 00:16:15 +07,0,0.098,0,24,69,1014,0,0,0.03,0,0,0,1,3.9,7.3,0,0,0,0,,,,,
2022-02-25 00:26:15 +07,2022-02-25 00:26:15 +07,0,0.255,0,24,68,1014,0,0,0.04,0,0,0,1,4.1,7.4,0,0,0,0,,,,,
2022-02-25 00:36:15 +07,2022-02-25 00:36:15 +07,0,0.206,0,24,68,1013,0,0,0.04,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-25 00:46:15 +07,2022-02-25 00:46:15 +07,0,0.334,1109891482,24,68,1013,0,0,0.04,0,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-25 00:56:15 +07,2022-02-25 00:56:15 +07,0,1.447,1105775821,24,68,1013,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-25 01:06:15 +07,2022-02-25 01:06:15 +07,0,0.275,0,24,68,1013,0,0,0.03,0,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-25 01:16:15 +07,2022-02-25 01:16:15 +07,0,1.11,1110022554,24,68,1013,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 01:26:15 +07,2022-02-25 01:26:15 +07,0,0.062,0,24,68,1013,0,0,0.04,0,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-25 01:36:15 +07,2022-02-25 01:36:15 +07,0,0.245,0,24,68,1012,0,0,0.02,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-25 01:46:15 +07,2022-02-25 01:46:15 +07,0,0.156,0,24,69,1012,0,0,0.03,0,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-25 01:56:15 +07,2022-02-25 01:56:15 +07,0,0.219,0,24,69,1012,0,0,0.04,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 02:06:15 +07,2022-02-25 02:06:15 +07,0,0.497,1087163597,24,69,1012,0,0,0.03,0,0,0,1,3.8,7.2,0,0,0,0,,,,,
2022-02-25 02:16:15 +07,2022-02-25 02:16:15 +07,0,0.402,1097754214,24,69,1012,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 02:26:15 +07,2022-02-25 02:26:15 +07,0,0.833,1134080819,24,69,1012,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 02:36:15 +07,2022-02-25 02:36:15 +07,0,0.846,1115711078,23,70,1012,0,0,0.03,0,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 02:46:15 +07,2022-02-25 02:46:15 +07,0,0.492,1114636288,23,70,1012,0,0,0.03,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-25 02:56:15 +07,2022-02-25 02:56:15 +07,0,0.147,0,23,71,1012,0,0,0.03,0,0,0,1,3.9,6.8,0,0,0,0,,,,,
2022-02-25 03:06:15 +07,2022-02-25 03:06:15 +07,0,0.531,1133864550,23,71,1012,0,0,0.04,0,0,0,1,3.8,7.1,0,0,0,0,,,,,
2022-02-25 03:16:15 +07,2022-02-25 03:16:15 +07,0,0.299,0,23,72,1012,0,0,0.03,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-25 03:26:15 +07,2022-02-25 03:26:15 +07,0,0.765,1111726490,23,72,1011,0,0,0.04,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-25 03:36:15 +07,2022-02-25 03:36:15 +07,0,0.179,0,23,73,1011,0,0,0.03,0,0,0,1,4,7.3,0,0,0,0,,,,,
2022-02-25 03:46:15 +07,2022-02-25 03:46:15 +07,0,0.208,0,23,73,1011,0,0,0.03,0,0,0,1,3.7,7.2,0,0,0,0,,,,,
2022-02-25 03:56:15 +07,2022-02-25 03:56:15 +07,0,1.808,1112565350,23,73,1011,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-25 04:06:15 +07,2022-02-25 04:06:15 +07,0,0.762,1110520627,23,72,1011,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 04:16:15 +07,2022-02-25 04:16:15 +07,0,0.149,0,23,73,1012,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-25 04:26:15 +07,2022-02-25 04:26:15 +07,0,0.346,1116025651,23,73,1011,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 04:36:15 +07,2022-02-25 04:36:15 +07,0,0.206,0,23,73,1012,0,0,0.03,0,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 04:46:15 +07,2022-02-25 04:46:15 +07,0,1.091,1133717094,23,73,1012,0,0,0.03,0,0,0,1,3.9,7.1,0,0,0,0,,,,,
2022-02-25 04:56:15 +07,2022-02-25 04:56:15 +07,0,1.072,1113771213,23,73,1012,0,0,0.03,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-25 05:06:15 +07,2022-02-25 05:06:15 +07,0,0.704,1108580762,23,72,1012,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-25 05:16:15 +07,2022-02-25 05:16:15 +07,0,1.564,1117637837,23,72,1012,0,0,0.03,0,0,0,1,4.2,7.1,0,0,0,0,,,,,
2022-02-25 05:26:15 +07,2022-02-25 05:26:15 +07,0,0.244,0,23,72,1012,0,0,0.03,0,0,0,1,4,7.2,0,0,0,0,,,,,
2022-02-25 05:36:15 +07,2022-02-25 05:36:15 +07,0,1.351,1115186790,23,72,1012,0,0,0.03,0,0,0,1,4.1,7.4,0,0,0,0,,,,,
2022-02-25 05:46:15 +07,2022-02-25 05:46:15 +07,0,1.335,1114767360,22,72,1012,0,0,0.03,0,0,0,1,4.3,7.4,0,0,0,0,,,,,
2022-02-25 05:56:15 +07,2022-02-25 05:56:15 +07,0,0.743,1105828250,22,73,1013,0,0,0.05,0,0,0,1,3.9,6.9,0,0,0,0,,,,,
2022-02-25 06:06:15 +07,2022-02-25 06:06:15 +07,0,0.076,0,22,73,1013,0,0,0.03,0,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-25 06:16:15 +07,2022-02-25 06:16:15 +07,0,0.365,1119027200,22,74,1013,0,0,0.04,0,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-25 06:26:15 +07,2022-02-25 06:26:15 +07,0,0.046,0,22,74,1013,80,0,0.07,0,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-25 06:36:15 +07,2022-02-25 06:36:15 +07,0,1.06,1111411917,22,74,1013,589,0,0.24,0,0,0,1,4,7,0,0,0,0,,,,,
2022-02-25 06:46:15 +07,2022-02-25 06:46:15 +07,0,0.486,1119564595,22,74,1014,1597,0,0.68,0,0,0,1,4.3,7.3,0,0,0,0,,,,,
2022-02-25 06:56:15 +07,2022-02-25 06:56:15 +07,0,0.222,0,22,74,1014,2829,0,1.33,0.01,0,0,1,4.1,6.9,0,0,0,0,,,,,
2022-02-25 07:06:15 +07,2022-02-25 07:06:15 +07,0,0.776,1119485952,22,74,1014,3784,0,2.19,0.02,0,0,1,6.1,9.6,0,0,0,0,,,,,
2022-02-25 07:16:15 +07,2022-02-25 07:16:15 +07,0,0.734,1118751949,23,73,1014,6381,0,3.12,0.03,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 07:26:15 +07,2022-02-25 07:26:15 +07,0,0.546,1117310157,23,71,1015,8318,0,4.03,0.04,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 07:36:15 +07,2022-02-25 07:36:15 +07,0,0.549,1116431974,24,69,1015,10335,0,5.02,0.06,0,0,1,4.1,7.2,0,0,0,0,,,,,
2022-02-25 07:46:15 +07,2022-02-25 07:46:15 +07,0,0.656,1121910784,25,68,1015,12771,0,5.95,0.08,0,0,1,4.4,7.2,0,0,0,0,,,,,
2022-02-25 07:56:15 +07,2022-02-25 07:56:15 +07,0,0.174,0,25,68,1015,15609,0,6.87,0.11,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-25 08:06:15 +07,2022-02-25 08:06:15 +07,0,1.37,1134054605,25,68,1015,19197,0,7.89,0.15,0,0,1,4.2,7,0,0,0,0,,,,,
2022-02-25 08:16:15 +07,2022-02-25 08:16:15 +07,0,0.271,0,26,66,1016,22990,0,8.92,0.19,0,0,1,4.1,7.3,0,0,0,0,,,,,
2022-02-25 08:26:15 +07,2022-02-25 08:26:15 +07,0,0.751,1133176422,26,66,1016,31960,0,11.11,0.26,0,0,1,4.3,7,0,0,0,0,,,,,
2022-02-25 08:36:15 +07,2022-02-25 08:36:15 +07,0,2.688,1109865267,26,65,1016,39439,0,12.88,0.33,0,0,1,4.2,6.9,0,0,0,0,,,,,
2022-02-25 08:46:15 +07,2022-02-25 08:46:15 +07,0,2.455,1134755840,26,64,1016,47311,0,14.4,0.39,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-25 08:56:15 +07,2022-02-25 08:56:15 +07,0,0.356,1119918490,27,62,1016,54326,0,16.57,0.46,0,0,1,4.3,7.1,0,0,0,0,,,,,
2022-02-25 09:06:15 +07,2022-02-25 09:06:15 +07,0,0.96,1133179699,27,61,1016,61778,0,18.379999,0.51,0,0,1,4.4,7.2,0,0,0,0,,,,,
2022-02-25 09:16:15 +07,2022-02-25 09:16:15 +07,0,1.515,1107820544,28,61,1016,65866,0,19.67,0.55,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-25 09:26:15 +07,2022-02-25 09:26:15 +07,0,0.461,1124197990,28,60,1017,64411,0,20.15,0.58,0,0,1,4,7,0,0,0,0,,,,,
2022-02-25 09:36:15 +07,2022-02-25 09:36:15 +07,0,1.946,1117873766,28,60,1017,67749,0,22.4,0.63,0,0,1,4.2,7.2,0,0,0,0,,,,,
2022-02-25 09:46:15 +07,2022-02-25 09:46:15 +07,0,0.237,0,28,60,1017,78468,0,25.280001,0.73,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-25 09:56:15 +07,2022-02-25 09:56:15 +07,0,0.443,1133884211,29,59,1017,74211,0,25.200001,0.73,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 10:06:15 +07,2022-02-25 10:06:15 +07,0,0.798,1134320026,28,61,1017,85581,0,29.379999,0.85,0,0,1,4.4,7.2,0,0,0,0,,,,,
2022-02-25 10:16:15 +07,2022-02-25 10:16:15 +07,0,1.344,1115003290,28,60,1017,88687,0,32.470001,0.93,0,0,1,4.1,7.1,0,0,0,0,,,,,
2022-02-25 10:26:15 +07,2022-02-25 10:26:15 +07,0,0.328,1111438131,29,58,1017,97130,0,36.360001,1.06,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-25 10:36:15 +07,2022-02-25 10:36:15 +07,0,0.354,1132822528,31,55,1017,117167,0,42.630001,1.23,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-25 10:46:15 +07,2022-02-25 10:46:15 +07,0,0.777,1116602368,30,57,1017,120549,0,42.57,1.24,0,0,1,4.1,7,0,0,0,0,,,,,
2022-02-25 10:56:15 +07,2022-02-25 10:56:15 +07,0,2.337,1116274688,29,56,1016,120514,0,44.369999,1.29,0,0,1,4.4,7,0,0,0,0,,,,,
2022-02-25 11:06:15 +07,2022-02-25 11:06:15 +07,0,0.467,1123418112,30,55,1016,122834,0,46.049999,1.38,0,0,1,4.2,7.4,0,0,0,0,,,,,
2022-02-25 11:16:15 +07,2022-02-25 11:16:15 +07,0,1.019,1133576192,31,53,1016,133767,0,49.529999,1.49,0,0,1,4.3,7.2,0,0,0,0,,,,,
2022-02-25 11:26:15 +07,2022-02-25 11:26:15 +07,0,2.288,1133835059,30,55,1016,139346,0,51.790001,1.54,0,0,1,3.7,7.1,0,0,0,0,,,,,
2022-02-25 11:36:15 +07,2022-02-25 11:36:15 +07,0,2.931,1133333709,30,54,1016,144085,0,52.959999,1.54,0,0,1,4.5,7.2,0,0,0,0,,,,,
2022-02-25 11:46:15 +07,2022-02-25 11:46:15 +07,0,2.298,1132317901,30,54,1015,134758,0,49.139999,1.51,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 11:56:15 +07,2022-02-25 11:56:15 +07,0,0.197,0,30,54,1015,73193,0,31.940001,0.98,0,0,1,4.2,6.8,0,0,0,0,,,,,
2022-02-25 12:06:15 +07,2022-02-25 12:06:15 +07,0,0.972,1132675072,31,56,1015,150225,0,51.73,1.6,0,0,1,4.4,6.3,0,0,0,0,,,,,
2022-02-25 12:16:15 +07,2022-02-25 12:16:15 +07,0,0.361,1086324736,30,56,1015,155223,0,54.669998,1.68,0,0,1,4,7.1,0,0,0,0,,,,,
2022-02-25 12:26:15 +07,2022-02-25 12:26:15 +07,0,1.041,1133651558,31,55,1015,136570,0,51.41,1.54,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-25 12:36:15 +07,2022-02-25 12:36:15 +07,0,1.889,1133785907,30,56,1014,157785,0,55.52,1.7,0,0,1,4.5,6.8,0,0,0,0,,,,,
2022-02-25 12:46:15 +07,2022-02-25 12:46:15 +07,0,1.052,1133556531,31,54,1014,122397,0,47.360001,1.41,0,0,1,3.8,6.9,0,0,0,0,,,,,
2022-02-25 12:56:15 +07,2022-02-25 12:56:15 +07,0,3.353,1135191654,31,55,1014,128662,0,50.389999,1.45,0,0,1,4,7.8,0,0,0,0,,,,,
2022-02-25 13:06:15 +07,2022-02-25 13:06:15 +07,0,1.11,1131649434,31,55,1014,143987,0,51.889999,1.47,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-25 13:16:15 +07,2022-02-25 13:16:15 +07,0,5.208,1132494848,31,54,1013,98032,0,38.439999,1.11,0,0,1,3.8,7.3,0,0,0,0,,,,,
2022-02-25 13:26:15 +07,2022-02-25 13:26:15 +07,0,0.66,1132199936,31,55,1013,85269,0,35.080002,1,0,0,1,4.1,6.8,0,0,0,0,,,,,
2022-02-25 13:36:15 +07,2022-02-25 13:36:15 +07,0,2.625,1110940058,31,54,1013,101423,0,39.279999,1.09,0,0,1,4,6.7,0,0,0,0,,,,,
2022-02-25 13:46:15 +07,2022-02-25 13:46:15 +07,0,3.352,1134077542,30,54,1013,133152,0,48.470001,1.34,0,0,1,4.2,7.3,0,0,0,0,,,,,
2022-02-25 13:56:15 +07,2022-02-25 13:56:15 +07,0,0.988,1104989389,31,54,1013,62483,0,28.59,0.8,0,0,1,4,7.4,0,0,0,0,,,,,
2022-02-25 14:06:15 +07,2022-02-25 14:06:15 +07,0,1.12,1133930086,30,55,1012,61912,0,28.450001,0.77,0,0,1,3.9,7.1,0,0,0,0,,,,,
