gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-05-24 15:55:22 +07,2022-05-24 15:55:22 +07,32,0.642,1131898470,35,60,1005,43679,0,18.809999,0,0,0,1,4,7,1.319,266,2.758,239
2022-05-24 16:05:22 +07,2022-05-24 16:05:22 +07,32,1.211,1130076570,34,62,1004,55831,0,21.49,0,0,0,1,4,7.1,2.157,237,4.086,249
2022-05-24 16:15:22 +07,2022-05-24 16:15:22 +07,32,0.828,1131511808,35,61,1004,76604,0,25.33,0,0,0,1,3.9,7.1,2.122,244,3.427,233
2022-05-24 16:25:22 +07,2022-05-24 16:25:22 +07,32,0.958,1132596429,35,60,1004,62320,0,20.690001,0,0,0,1,3.9,7,1.745,255,2.947,264
2022-05-24 16:35:22 +07,2022-05-24 16:35:22 +07,32,1.188,1132537446,34,61,1004,31880,0,13.61,0,0,0,1,4.1,7,2.048,271,4.012,211
2022-05-24 16:45:22 +07,2022-05-24 16:45:22 +07,32,0.69,1131538022,34,62,1004,40815,0,14.14,0,0,0,1,4,7.1,1.309,282,2.38,222
2022-05-24 16:55:22 +07,2022-05-24 16:55:22 +07,32,1.16,1132570214,34,63,1004,17403,0,8.5,0,0,0,1,4.1,7.1,3.134,269,5.695,284
2022-05-24 17:05:22 +07,2022-05-24 17:05:22 +07,32,2.247,1132933939,32,71,1004,14876,0,7.37,0,0,0,1,4.1,7.1,3.551,286,5.466,264
2022-05-24 17:15:22 +07,2022-05-24 17:15:22 +07,32,1.522,1133330432,31,74,1004,14505,0,6.87,0,0,0,1,4.1,7.1,2.537,279,3.9,292
2022-05-24 17:25:22 +07,2022-05-24 17:25:22 +07,32,2.081,1133127270,30,75,1004,16781,0,7.27,0,0,0,1,4.1,7.1,3.185,286,5.105,290
2022-05-24 17:35:22 +07,2022-05-24 17:35:22 +07,32,1.704,1133402522,30,75,1004,17167,0,6.48,0,0,0,1,4.1,7.1,2.695,291,4.58,287
2022-05-24 17:45:22 +07,2022-05-24 17:45:22 +07,32,1.82,1133169869,31,74,1005,14105,0,4.88,0,0,0,1,4.1,7.1,2.657,281,4.369,292
2022-05-24 17:55:22 +07,2022-05-24 17:55:22 +07,32,1.892,1132897894,31,73,1005,11248,0,3.67,0,0,0,1,4.1,7.1,2.822,275,4.619,280
2022-05-24 18:05:22 +07,2022-05-24 18:05:22 +07,32,1.184,1131636326,31,73,1005,5896,0,1.85,0,0,0,1,4.1,7.1,2.329,263,5.077,282
2022-05-24 18:15:22 +07,2022-05-24 18:15:22 +07,32,1.395,1132871680,31,73,1005,2620,0,0.93,0,0,0,1,4.1,7.1,3.159,279,5.093,267
2022-05-24 18:25:22 +07,2022-05-24 18:25:22 +07,32,1.324,1132711117,31,73,1005,1474,0,0.63,0,0,0,1,4.1,7.1,2.688,274,4.741,289
2022-05-24 18:35:22 +07,2022-05-24 18:35:22 +07,32,0.916,1132622643,31,72,1005,609,0,0.34,0,0,0,1,4.1,7.1,2.239,287,4.018,300
2022-05-24 18:45:22 +07,2022-05-24 18:45:22 +07,32,1.363,1132855296,30,71,1005,142,0,0.18,0,0,0,1,4.1,7.1,2.498,272,3.839,270
2022-05-24 18:55:22 +07,2022-05-24 18:55:22 +07,32,0.654,1132173722,30,71,1006,15,0,0.11,0,0,0,1,4.1,7.1,1.738,278,2.596,291
2022-05-24 19:05:22 +07,2022-05-24 19:05:22 +07,32,1.132,1132396544,30,71,1006,0,0,0.1,0,0,0,1,4.1,7.1,1.908,270,3.093,276
2022-05-24 19:15:22 +07,2022-05-24 19:15:22 +07,32,0.779,1132983091,30,72,1006,0,0,0.1,0,0,0,1,4.1,7.1,1.702,275,2.586,282
2022-05-24 19:25:22 +07,2022-05-24 19:25:22 +07,32,0.736,1131597005,30,73,1006,0,0,0.12,0,0,0,1,4.1,7.1,1.464,258,2.866,277
2022-05-24 19:35:22 +07,2022-05-24 19:35:22 +07,32,0.752,1130587750,30,74,1006,0,0,0.11,0,0,0,1,4.1,7.1,1.398,221,2.882,236
2022-05-24 19:45:22 +07,2022-05-24 19:45:22 +07,32,1.337,1129257370,30,74,1006,0,0,0.09,0,0,0,1,4.1,7.1,2.132,212,4.167,229
2022-05-24 19:55:22 +07,2022-05-24 19:55:22 +07,32,1.104,1130201088,30,73,1007,0,0,0.1,0,0,0,1,4.1,7.1,2.004,223,3.586,271
2022-05-24 20:05:22 +07,2022-05-24 20:05:22 +07,32,1.268,1130725376,30,73,1007,0,0,0.1,0,0,0,1,4.1,7.1,2.184,248,3.661,297
2022-05-24 20:15:22 +07,2022-05-24 20:15:22 +07,32,0.994,1129460531,30,73,1007,0,0,0.09,0,0,0,1,4.1,7.1,1.85,209,3.021,217
2022-05-24 20:25:22 +07,2022-05-24 20:25:22 +07,32,0.828,1128719974,29,73,1007,0,0,0.09,0,0,0,1,4.1,7.1,1.77,203,2.799,198
2022-05-24 20:35:22 +07,2022-05-24 20:35:22 +07,32,1.086,1128962458,29,74,1008,0,0,0.1,0,0,0,1,4.1,7.1,1.846,211,2.821,203
2022-05-24 20:45:22 +07,2022-05-24 20:45:22 +07,32,0.637,1129329459,29,74,1008,0,0,0.1,0,0,0,1,4.1,7.1,1.554,227,2.705,277
2022-05-24 20:55:22 +07,2022-05-24 20:55:22 +07,32,0.865,1129912730,29,74,1008,0,0,0.09,0,0,0,1,4.1,7.1,1.845,226,2.855,234
2022-05-24 21:05:22 +07,2022-05-24 21:05:22 +07,32,0.895,1129027994,29,74,1008,0,0,0.09,0,0,0,1,4.1,7.1,1.801,230,2.736,242
2022-05-24 21:15:22 +07,2022-05-24 21:15:22 +07,32,0.463,1126911181,29,74,1008,0,0,0.07,0,0,0,1,4.1,7.1,1.135,198,2.457,227
2022-05-24 21:25:22 +07,2022-05-24 21:25:22 +07,32,0.937,1129001779,29,75,1008,0,0,0.07,0,0,0,1,4.1,7.1,1.616,209,2.292,214
2022-05-24 21:35:22 +07,2022-05-24 21:35:22 +07,32,0.98,1129080422,29,75,1008,0,0,0.07,0,0,0,1,4.1,7.1,1.773,209,2.341,235
2022-05-24 21:45:22 +07,2022-05-24 21:45:22 +07,32,0.973,1128562688,29,74,1008,0,0,0.07,0,0,0,1,4.1,7.1,1.648,209,3.031,251
2022-05-24 21:55:22 +07,2022-05-24 21:55:22 +07,32,0.967,1129421210,29,74,1008,0,0,0.06,0,0,0,1,4.1,7.1,1.653,221,3.116,222
2022-05-24 22:05:22 +07,2022-05-24 22:05:22 +07,32,0.975,1129427763,29,74,1008,0,0,0.07,0,0,0,1,4.1,7.1,1.523,216,3.295,231
