gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-06-01 15:41:12 +07,2022-06-01 15:41:12 +07,32,0.571,1132514509,36,52,1002,51552,0,20.959999,0,0,0,1,4,7,1.333,267,2.81,269
2022-06-01 15:51:12 +07,2022-06-01 15:51:12 +07,32,0.704,1131695309,36,53,1002,50243,0,19.92,0,0,0,1,4,7,1.423,282,2.141,278
2022-06-01 16:01:12 +07,2022-06-01 16:01:12 +07,32,0.642,1132173722,36,52,1002,41466,0,16.67,0,0,0,1,4.1,7,1.561,227,2.739,240
2022-06-01 16:11:12 +07,2022-06-01 16:11:12 +07,32,0.628,1133048627,36,54,1002,36977,0,14.79,0,0,0,1,4.1,7,1.097,248,2.001,279
2022-06-01 16:21:12 +07,2022-06-01 16:21:12 +07,32,0.481,1132848742,35,55,1002,36109,0,13.9,0,0,0,1,4.1,7,1.267,271,2.068,222
2022-06-01 16:31:12 +07,2022-06-01 16:31:12 +07,32,0.463,1132258918,36,52,1002,30062,0,11.73,0,0,0,1,4.1,7,1.282,255,2.533,274
2022-06-01 16:41:12 +07,2022-06-01 16:41:12 +07,32,0.439,1132232704,35,53,1002,23364,0,9.53,0,0,0,1,4.1,7,1.001,267,2.31,276
2022-06-01 16:51:12 +07,2022-06-01 16:51:12 +07,32,0.755,1133117440,35,54,1001,20274,0,8.4,0,0,0,1,4.1,7,1.52,282,2.41,272
2022-06-01 17:01:12 +07,2022-06-01 17:01:12 +07,32,0.568,1133042074,35,55,1001,18098,0,7.48,0,0,0,1,4.1,7,1.335,262,2.26,248
2022-06-01 17:11:12 +07,2022-06-01 17:11:12 +07,32,0.503,1132586598,35,55,1002,16296,0,6.62,0,0,0,1,4.1,7,0.913,233,1.966,236
2022-06-01 17:21:12 +07,2022-06-01 17:21:12 +07,32,0.79,1130817126,34,55,1002,14574,0,5.78,0,0,0,1,4.1,7,1.67,169,2.279,160
2022-06-01 17:31:12 +07,2022-06-01 17:31:12 +07,32,2.18,1127009485,33,68,1002,12013,0,4.59,0,0,0,1,4.1,7.1,2.76,161,3.682,165
2022-06-01 17:41:12 +07,2022-06-01 17:41:12 +07,32,1.081,1128058061,33,71,1002,10425,0,3.93,0,0,0,1,4.1,7.1,1.989,175,3.267,161
2022-06-01 17:51:12 +07,2022-06-01 17:51:12 +07,32,1.165,1126747341,33,71,1002,8946,0,3.31,0,0,0,1,4.1,7,2.734,188,4.62,219
2022-06-01 18:01:12 +07,2022-06-01 18:01:12 +07,32,0.687,1126550733,33,72,1002,7028,0,2.58,0,0,0,1,4.1,7.1,1.504,142,2.579,95
2022-06-01 18:11:12 +07,2022-06-01 18:11:12 +07,32,1.052,1124728832,32,72,1002,4842,0,1.83,0,0,0,1,4.1,7.1,2.289,155,3.236,161
2022-06-01 18:21:12 +07,2022-06-01 18:21:12 +07,32,0.868,1123745792,32,72,1002,3047,0,1.22,0,0,0,1,4.1,7.1,2.394,145,3.315,139
