gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-01-01 12:36:22 +07,2023-01-01 12:36:21 +07,32,1.404,294.799988,28,48,1014,119874,0,2.6,0,0,0,1,4,7.4,2.255,312,3.585,34
2023-01-01 12:46:22 +07,2023-01-01 12:46:22 +07,32,1.822,27.9,28,48,1014,116018,0,2.45,0,0,0,1,4,7.4,3.187,59,5.113,54
2023-01-01 12:56:22 +07,2023-01-01 12:56:21 +07,32,1.879,50,28,49,1014,94511,0,2.14,0,0,0,1,4,7.4,3.09,50,5.225,44
2023-01-01 13:06:22 +07,2023-01-01 13:06:22 +07,32,1.494,2.3,28,49,1014,74994,0,1.86,0,0,0,1,4,7.4,2.773,37,4.347,40
2023-01-01 13:16:22 +07,2023-01-01 13:16:22 +07,32,1.467,329.100006,28,50,1013,29127,0,1,0,0,0,1,4,7.5,2.888,35,5.591,26
2023-01-01 13:26:22 +07,2023-01-01 13:26:21 +07,32,1.025,316.600006,27,52,1013,33972,0,1.07,0,0,0,1,4,7.5,2.272,340,3.3,339
2023-01-01 13:36:22 +07,2023-01-01 13:36:21 +07,32,1.551,38.5,27,51,1013,91348,0,2.02,0,0,0,1,3.9,7.5,2.595,47,3.843,25
2023-01-01 13:46:22 +07,2023-01-01 13:46:22 +07,32,1.665,49.400002,28,49,1013,113119,0,2.42,0,0,0,1,3.9,7.4,3.912,50,6.409,60
2023-01-01 13:56:22 +07,2023-01-01 13:56:22 +07,32,2.019,37.099998,28,47,1013,107866,0,2.42,0,0,0,1,3.9,7.4,3.798,59,6.24,52
2023-01-01 14:06:22 +07,2023-01-01 14:06:21 +07,32,1.718,55.200001,28,47,1012,104177,0,2.42,0,0,0,1,3.8,7.4,2.64,63,4.921,50
2023-01-01 14:16:22 +07,2023-01-01 14:16:21 +07,32,1.632,323.399994,29,46,1012,99242,0,2.42,0,0,0,1,3.9,7.4,3.164,331,5.1,323
2023-01-01 14:26:22 +07,2023-01-01 14:26:21 +07,32,1.508,337.200012,29,45,1012,95010,0,2.42,0,0,0,1,3.9,7.4,2.81,305,4.178,308
2023-01-01 14:36:22 +07,2023-01-01 14:36:21 +07,32,1.25,0,30,42,1012,91824,0,2.42,0,0,0,1,3.9,7.4,2.252,70,3.991,62
2023-01-01 14:46:22 +07,2023-01-01 14:46:22 +07,32,1.629,307.100006,29,42,1012,87582,0,2.42,0,0,0,1,3.9,7.4,2.75,316,3.721,315
