gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2022-10-01 11:57:05 +07,2022-10-01 11:57:04 +07,32,0.631,179.600006,33,64,1006,82019,0,2.1,0,0,0,1,4.1,7,1.358,180,2.506,166
2022-10-01 12:07:05 +07,2022-10-01 12:07:04 +07,32,1.091,204.300003,34,62,1006,134213,0,3.13,0,0,0,1,4.1,6.9,1.744,204,3.109,201
2022-10-01 12:17:05 +07,2022-10-01 12:17:04 +07,32,1.04,217.300003,34,61,1006,107635,0,2.66,0,0,0,1,4.1,7,1.711,189,3.569,255
2022-10-01 12:27:05 +07,2022-10-01 12:27:04 +07,32,0.889,233,34,61,1006,52523,0,1.46,0,0,0,1,4.1,7,1.775,170,3.11,170
2022-10-01 12:37:05 +07,2022-10-01 12:37:04 +07,32,1.115,172.399994,33,63,1006,54702,0,1.59,0,0,0,1,4,7,1.879,156,3.04,159
2022-10-01 12:47:05 +07,2022-10-01 12:47:04 +07,32,0.918,187.600006,33,65,1006,53507,0,1.58,0,0,0,1,4,7,2.118,179,3.4,177
2022-10-01 12:57:05 +07,2022-10-01 12:57:04 +07,32,0.694,176.300003,33,64,1005,47939,0,1.35,0,0,0,1,4.1,7,1.269,172,2.504,169
2022-10-01 13:07:05 +07,2022-10-01 13:07:05 +07,32,1.428,171.5,33,66,1005,53998,0,1.45,0,0,0,1,4,7,2.479,169,3.448,167
2022-10-01 13:17:05 +07,2022-10-01 13:17:05 +07,32,0.832,203.399994,33,65,1005,68283,0,1.8,0,0,0,1,4,7,1.501,181,2.941,212
2022-10-01 13:27:05 +07,2022-10-01 13:27:04 +07,32,0.595,189.5,34,62,1005,75721,0,1.91,0,0,0,1,4.1,7,1.442,172,2.932,146
2022-10-01 13:37:05 +07,2022-10-01 13:37:04 +07,32,0.91,240.199997,34,62,1005,41168,0,1.12,0,0,0,1,4.1,7,1.808,278,2.755,248
2022-10-01 13:47:05 +07,2022-10-01 13:47:04 +07,32,0.686,241,33,63,1005,51580,0,1.25,0,0,0,1,4.1,7,1.77,273,2.805,283
2022-10-01 13:57:05 +07,2022-10-01 13:57:04 +07,32,1.089,232.899994,34,62,1005,99266,0,2.34,0,0,0,1,4,7,2.124,196,3.375,217
2022-10-01 14:07:05 +07,2022-10-01 14:07:05 +07,32,1.174,264.5,34,61,1004,74812,0,1.9,0,0,0,1,4,7,2.141,252,4.225,246
2022-10-01 14:17:05 +07,2022-10-01 14:17:04 +07,32,1.156,216.399994,34,61,1004,68873,0,1.77,0,0,0,1,4,7,2.125,205,3.308,198
2022-10-01 14:27:05 +07,2022-10-01 14:27:04 +07,32,0.958,229.699997,33,61,1004,40404,0,1.19,0,0,0,1,4,7,1.737,227,3.898,197
