gw_timestamp,time_stamp,err_flag,wind_velocity,wind_direction,temperature,humidity,air_pressure,illuminance,rain_level,ultra_violet_a,ultra_violet_b,acceleration_x,acceleration_y,acceleration_z,inclination_xz,inclination_yz,max_wind_velocity,direct_max_wind_velocity,max_inst_wind_velocity,direct_max_inst_wind_velocity
2023-02-01 14:26:22 +07,2023-02-01 14:26:21 +07,32,1.34,272.100006,32,36,1007,79667,0,1.13,0,0,0,1,3.9,7.4,2.183,285,3.496,269
2023-02-01 14:36:22 +07,2023-02-01 14:36:22 +07,32,0.872,265.100006,33,37,1006,76829,0,1.1,0,0,0,1,3.9,7.4,1.889,270,3.076,267
2023-02-01 14:46:22 +07,2023-02-01 14:46:21 +07,32,0.982,307.299988,33,39,1006,74026,0,1.09,0,0,0,1,3.9,7.3,2.245,270,3.548,289
2023-02-01 14:56:22 +07,2023-02-01 14:56:22 +07,32,1.078,301.600006,33,38,1006,69260,0,1.02,0,0,0,1,3.9,7.3,2.491,274,3.336,308
2023-02-01 15:06:22 +07,2023-02-01 15:06:21 +07,32,1.015,271.200012,33,39,1006,65816,0,0.98,0,0,0,1,3.9,7.3,1.78,250,2.935,253
2023-02-01 15:16:22 +07,2023-02-01 15:16:22 +07,32,0.713,302.299988,33,38,1006,61135,0,0.9,0,0,0,1,3.9,7.4,1.84,289,2.239,333
2023-02-01 15:26:22 +07,2023-02-01 15:26:22 +07,32,1.191,273.399994,33,38,1006,57893,0,0.84,0,0,0,1,3.9,7.4,1.72,264,3.869,204
2023-02-01 15:36:22 +07,2023-02-01 15:36:22 +07,32,0.893,308.399994,33,39,1006,56761,0,0.82,0,0,0,1,3.9,7.4,1.98,277,2.676,261
2023-02-01 15:46:22 +07,2023-02-01 15:46:21 +07,32,1.226,286,33,38,1006,53832,0,0.77,0,0,0,1,3.9,7.4,2.172,280,3.132,273
2023-02-01 15:56:22 +07,2023-02-01 15:56:22 +07,32,0.749,271.799988,33,38,1006,50920,0,0.7,0,0,0,1,3.9,7.4,1.72,283,2.297,276
2023-02-01 16:06:22 +07,2023-02-01 16:06:21 +07,32,0.895,283.600006,33,38,1006,46033,0,0.63,0,0,0,1,3.9,7.4,1.89,281,2.865,255
2023-02-01 16:16:22 +07,2023-02-01 16:16:21 +07,32,0.601,281,34,38,1006,41090,0,0.55,0,0,0,1,3.9,7.4,1.297,273,2.081,267
2023-02-01 16:26:22 +07,2023-02-01 16:26:22 +07,32,0.525,298.5,34,37,1006,36551,0,0.48,0,0,0,1,3.9,7.4,1.162,308,2.656,309
2023-02-01 16:36:22 +07,2023-02-01 16:36:21 +07,32,0.519,307.5,34,38,1006,32022,0,0.42,0,0,0,1,3.9,7.4,0.77,293,1.384,300
2023-02-01 16:46:22 +07,2023-02-01 16:46:22 +07,32,0.749,279.299988,34,38,1006,27363,0,0.37,0,0,0,1,3.9,7.4,2.148,277,3.025,265
2023-02-01 16:56:22 +07,2023-02-01 16:56:22 +07,32,0.52,302.100006,33,39,1006,23527,0,0.32,0,0,0,1,3.9,7.4,1.245,276,1.93,270
